month,name,value,city
1,January,0.9999999999999998,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,February,0.9460638141293292,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,March,0.9348829716221696,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,April,0.7982149192520112,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,May,0.8844913039118975,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,June,0.9264149777540527,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,July,0.9282547376851263,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,August,0.9295342675265043,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,September,0.926732619011455,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,October,0.926732619011455,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,November,0.9277293257073412,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
1,December,0.9197636995980841,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,February,0.9999999999999999,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,March,0.9487733601932882,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,April,0.7760475249730621,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,May,0.8582541884098883,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,June,0.8983973676319347,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,July,0.9000784128988342,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,August,0.9013024772078588,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,September,0.9145817718237819,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,October,0.9145817718237819,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,November,0.9188484122233287,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
2,December,0.9087238896357294,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
3,March,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
3,April,0.864900219758585,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
3,May,0.9206808110755352,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
3,June,0.9290582567701863,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
