month,name,value,city
1,January,1,"Houston-The Woodlands-Sugar Land, TX"
1,February,0.9931696347750101,"Houston-The Woodlands-Sugar Land, TX"
1,March,0.9845326569433903,"Houston-The Woodlands-Sugar Land, TX"
1,April,0.942264069428889,"Houston-The Woodlands-Sugar Land, TX"
1,May,0.9723272486571487,"Houston-The Woodlands-Sugar Land, TX"
1,June,0.9787497729859779,"Houston-The Woodlands-Sugar Land, TX"
1,July,0.9738100951301516,"Houston-The Woodlands-Sugar Land, TX"
1,August,0.976772085238136,"Houston-The Woodlands-Sugar Land, TX"
1,September,0.9751008898017718,"Houston-The Woodlands-Sugar Land, TX"
1,October,0.9751008898017718,"Houston-The Woodlands-Sugar Land, TX"
1,November,0.9766151283246567,"Houston-The Woodlands-Sugar Land, TX"
1,December,0.9763449462679059,"Houston-The Woodlands-Sugar Land, TX"
2,February,1,"Houston-The Woodlands-Sugar Land, TX"
2,March,0.9870719471416806,"Houston-The Woodlands-Sugar Land, TX"
2,April,0.9459410344397851,"Houston-The Woodlands-Sugar Land, TX"
2,May,0.9756276142553821,"Houston-The Woodlands-Sugar Land, TX"
2,June,0.9819810344552322,"Houston-The Woodlands-Sugar Land, TX"
2,July,0.9767193648571805,"Houston-The Woodlands-Sugar Land, TX"
2,August,0.9793896365039826,"Houston-The Woodlands-Sugar Land, TX"
2,September,0.9788568613607052,"Houston-The Woodlands-Sugar Land, TX"
2,October,0.9788568613607052,"Houston-The Woodlands-Sugar Land, TX"
2,November,0.9808356776905627,"Houston-The Woodlands-Sugar Land, TX"
2,December,0.9805882372549805,"Houston-The Woodlands-Sugar Land, TX"
3,March,1,"Houston-The Woodlands-Sugar Land, TX"
3,April,0.9703679380320659,"Houston-The Woodlands-Sugar Land, TX"
3,May,0.9851866648235869,"Houston-The Woodlands-Sugar Land, TX"
3,June,0.9843070647182053,"Houston-The Woodlands-Sugar Land, TX"
3,July,0.9833476062399205,"Houston-The Woodlands-Sugar Land, TX"
3,August,0.9822854088533233,"Houston-The Woodlands-Sugar Land, TX"
3,September,0.9815683795357982,"Houston-The Woodlands-Sugar Land, TX"
3,October,0.9815683795357982,"Houston-The Woodlands-Sugar Land, TX"
3,November,0.9820961414678219,"Houston-The Woodlands-Sugar Land, TX"
3,December,0.9801756221505834,"Houston-The Woodlands-Sugar Land, TX"
4,April,1,"Houston-The Woodlands-Sugar Land, TX"
4,May,0.9781921715154897,"Houston-The Woodlands-Sugar Land, TX"
4,June,0.9642743410178649,"Houston-The Woodlands-Sugar Land, TX"
4,July,0.9699276764697675,"Houston-The Woodlands-Sugar Land, TX"
4,August,0.9623845664974041,"Houston-The Woodlands-Sugar Land, TX"
4,September,0.9627018764180074,"Houston-The Woodlands-Sugar Land, TX"
4,October,0.9627018764180074,"Houston-The Woodlands-Sugar Land, TX"
4,November,0.9595821674212596,"Houston-The Woodlands-Sugar Land, TX"
4,December,0.9559868334795679,"Houston-The Woodlands-Sugar Land, TX"
5,May,0.9999999999999999,"Houston-The Woodlands-Sugar Land, TX"
5,June,0.9896371956117472,"Houston-The Woodlands-Sugar Land, TX"
5,July,0.9893728774022369,"Houston-The Woodlands-Sugar Land, TX"
5,August,0.9873842852082433,"Houston-The Woodlands-Sugar Land, TX"
5,September,0.9855672434970106,"Houston-The Woodlands-Sugar Land, TX"
5,October,0.9855672434970106,"Houston-The Woodlands-Sugar Land, TX"
5,November,0.9840734934619485,"Houston-The Woodlands-Sugar Land, TX"
5,December,0.9830287613065295,"Houston-The Woodlands-Sugar Land, TX"
6,June,1,"Houston-The Woodlands-Sugar Land, TX"
6,July,0.9907949511742414,"Houston-The Woodlands-Sugar Land, TX"
6,August,0.9904971091335248,"Houston-The Woodlands-Sugar Land, TX"
6,September,0.9880636108598608,"Houston-The Woodlands-Sugar Land, TX"
6,October,0.9880636108598608,"Houston-The Woodlands-Sugar Land, TX"
6,November,0.9875195772351854,"Houston-The Woodlands-Sugar Land, TX"
6,December,0.9879420862593637,"Houston-The Woodlands-Sugar Land, TX"
7,July,1,"Houston-The Woodlands-Sugar Land, TX"
7,August,0.9917733610971982,"Houston-The Woodlands-Sugar Land, TX"
7,September,0.9891438086318458,"Houston-The Woodlands-Sugar Land, TX"
7,October,0.9891438086318458,"Houston-The Woodlands-Sugar Land, TX"
7,November,0.987807925862627,"Houston-The Woodlands-Sugar Land, TX"
7,December,0.9866086934805551,"Houston-The Woodlands-Sugar Land, TX"
8,August,0.9999999999999999,"Houston-The Woodlands-Sugar Land, TX"
8,September,0.99135392189146,"Houston-The Woodlands-Sugar Land, TX"
8,October,0.99135392189146,"Houston-The Woodlands-Sugar Land, TX"
8,November,0.9900189480217246,"Houston-The Woodlands-Sugar Land, TX"
8,December,0.989240613806162,"Houston-The Woodlands-Sugar Land, TX"
9,September,0.9999999999999999,"Houston-The Woodlands-Sugar Land, TX"
9,October,0.9999999999999999,"Houston-The Woodlands-Sugar Land, TX"
9,November,0.9929681450350442,"Houston-The Woodlands-Sugar Land, TX"
9,December,0.9906263106296045,"Houston-The Woodlands-Sugar Land, TX"
10,October,0.9999999999999999,"Houston-The Woodlands-Sugar Land, TX"
10,November,0.9929681450350442,"Houston-The Woodlands-Sugar Land, TX"
10,December,0.9906263106296045,"Houston-The Woodlands-Sugar Land, TX"
11,November,1,"Houston-The Woodlands-Sugar Land, TX"
11,December,0.9922385717403721,"Houston-The Woodlands-Sugar Land, TX"
12,December,1,"Houston-The Woodlands-Sugar Land, TX"
