month,name,value,city
1,January,1,"Kern County, California"
1,February,0.9841258165069734,"Kern County, California"
1,March,0.9727571163639956,"Kern County, California"
1,April,0.9272724732764839,"Kern County, California"
1,May,0.9441332238768346,"Kern County, California"
1,June,0.9601937829268957,"Kern County, California"
1,July,0.9534367199682964,"Kern County, California"
1,August,0.9536732164587229,"Kern County, California"
1,September,0.9519880586578561,"Kern County, California"
1,October,0.9592526512191524,"Kern County, California"
1,November,0.9531165369433924,"Kern County, California"
1,December,0.9498172823904816,"Kern County, California"
2,February,1,"Kern County, California"
2,March,0.9773037035123622,"Kern County, California"
2,April,0.9340660055639987,"Kern County, California"
2,May,0.9504412812548535,"Kern County, California"
2,June,0.9639881151373295,"Kern County, California"
2,July,0.9586308601104203,"Kern County, California"
2,August,0.9580722351793964,"Kern County, California"
2,September,0.9562716092117889,"Kern County, California"
2,October,0.9624431081267637,"Kern County, California"
2,November,0.9568668411297475,"Kern County, California"
2,December,0.9530957282585154,"Kern County, California"
3,March,1,"Kern County, California"
3,April,0.9555284071476418,"Kern County, California"
3,May,0.9665676338316269,"Kern County, California"
3,June,0.9697064108087626,"Kern County, California"
3,July,0.9684909882151685,"Kern County, California"
3,August,0.9661881517674743,"Kern County, California"
3,September,0.9622708065008002,"Kern County, California"
3,October,0.9644707597543932,"Kern County, California"
3,November,0.9608270236174803,"Kern County, California"
3,December,0.9561862234021337,"Kern County, California"
4,April,0.9999999999999999,"Kern County, California"
4,May,0.972110863724098,"Kern County, California"
4,June,0.956947822378482,"Kern County, California"
4,July,0.962668160526419,"Kern County, California"
4,August,0.9582357978416736,"Kern County, California"
4,September,0.9542209216009636,"Kern County, California"
4,October,0.9469701513605115,"Kern County, California"
4,November,0.9438143410295284,"Kern County, California"
4,December,0.9394571517720779,"Kern County, California"
5,May,1,"Kern County, California"
5,June,0.974437043183086,"Kern County, California"
5,July,0.9751831261548413,"Kern County, California"
5,August,0.9702526509414152,"Kern County, California"
5,September,0.969569099954152,"Kern County, California"
5,October,0.9640286578591079,"Kern County, California"
5,November,0.9620979975269972,"Kern County, California"
5,December,0.9586822998379552,"Kern County, California"
6,June,1,"Kern County, California"
6,July,0.9783658205571311,"Kern County, California"
6,August,0.9750905265158296,"Kern County, California"
6,September,0.973934961475588,"Kern County, California"
6,October,0.9741510282197473,"Kern County, California"
6,November,0.969715813583615,"Kern County, California"
6,December,0.9682907302337426,"Kern County, California"
7,July,1,"Kern County, California"
7,August,0.9792213639092532,"Kern County, California"
7,September,0.9760959875531806,"Kern County, California"
7,October,0.9734923182397783,"Kern County, California"
7,November,0.971512595847059,"Kern County, California"
7,December,0.9678652566974645,"Kern County, California"
8,August,0.9999999999999999,"Kern County, California"
8,September,0.9773535410702521,"Kern County, California"
8,October,0.9756386270260202,"Kern County, California"
8,November,0.9718799752876889,"Kern County, California"
8,December,0.9689860383217387,"Kern County, California"
9,September,1,"Kern County, California"
9,October,0.9791397697700003,"Kern County, California"
9,November,0.9736141688056255,"Kern County, California"
9,December,0.9707911975719719,"Kern County, California"
10,October,1,"Kern County, California"
10,November,0.9770368924501414,"Kern County, California"
10,December,0.9745328961327702,"Kern County, California"
11,November,1,"Kern County, California"
11,December,0.9803640382991008,"Kern County, California"
12,December,1,"Kern County, California"
